Country,Governorate,District,year,adm2_code,XGB+DNN Predicted MPI,XGB+DNN Predicted Severe Poverty %
Bosnia and Herzegovina,Republika Srpska,Rudo,2020,6302,0.221611738,18.6532767
Bosnia and Herzegovina,Republika Srpska,Rudo,2021,6302,0.208730191,17.0734825
Bosnia and Herzegovina,Republika Srpska,Rudo,2022,6302,0.214372963,17.75953116
Bosnia and Herzegovina,Republika Srpska,Rudo,2023,6302,0.195018381,15.44653749
Bosnia and Herzegovina,Republika Srpska,Rudo,2024,6302,0.214408934,17.76393474
Bosnia and Herzegovina,Republika Srpska,Sanski Most,2020,6303,0.275800228,25.79080314
Bosnia and Herzegovina,Republika Srpska,Sanski Most,2021,6303,0.279991925,26.37288324
Bosnia and Herzegovina,Republika Srpska,Sanski Most,2022,6303,0.235945165,20.46673029
Bosnia and Herzegovina,Republika Srpska,Sanski Most,2023,6303,0.263492048,24.10495613
Bosnia and Herzegovina,Republika Srpska,Sanski Most,2024,6303,0.251841426,22.54266054
Bosnia and Herzegovina,Republika Srpska,Sekovici,2020,6304,0.306835413,30.18967686
Bosnia and Herzegovina,Republika Srpska,Sekovici,2021,6304,0.291359097,27.97081144
Bosnia and Herzegovina,Republika Srpska,Sekovici,2022,6304,0.25768429,23.32198023
Bosnia and Herzegovina,Republika Srpska,Sekovici,2023,6304,0.285796463,27.18536209
Bosnia and Herzegovina,Republika Srpska,Sekovici,2024,6304,0.300339043,29.25241591
Bosnia and Herzegovina,Republika Srpska,Sipovo,2020,6305,0.163593903,11.94547797
Bosnia and Herzegovina,Republika Srpska,Sipovo,2021,6305,0.195176795,15.46500161
Bosnia and Herzegovina,Republika Srpska,Sipovo,2022,6305,0.172574475,12.91236763
Bosnia and Herzegovina,Republika Srpska,Sipovo,2023,6305,0.185697392,14.3741591
Bosnia and Herzegovina,Republika Srpska,Sipovo,2024,6305,0.198846146,15.89488436
Bosnia and Herzegovina,Republika Srpska,Sokolac,2020,6306,0.174765021,13.15238709
Bosnia and Herzegovina,Republika Srpska,Sokolac,2021,6306,0.155805722,11.12969734
Bosnia and Herzegovina,Republika Srpska,Sokolac,2022,6306,0.141909063,9.72819876
Bosnia and Herzegovina,Republika Srpska,Sokolac,2023,6306,0.137667298,9.314589072
Bosnia and Herzegovina,Republika Srpska,Sokolac,2024,6306,0.169092178,12.53416104
Bosnia and Herzegovina,Republika Srpska,Srbac,2020,6307,0.229700059,19.66959618
Bosnia and Herzegovina,Republika Srpska,Srbac,2021,6307,0.221156299,18.59659982
Bosnia and Herzegovina,Republika Srpska,Srbac,2022,6307,0.195655137,15.52080307
Bosnia and Herzegovina,Republika Srpska,Srbac,2023,6307,0.229778066,19.67948714
Bosnia and Herzegovina,Republika Srpska,Srbac,2024,6307,0.240181595,21.01348586
Bosnia and Herzegovina,Republika Srpska,Srebrenica,2020,6308,0.250693232,22.39052255
Bosnia and Herzegovina,Republika Srpska,Srebrenica,2021,6308,0.250532806,22.36929243
Bosnia and Herzegovina,Republika Srpska,Srebrenica,2022,6308,0.230097502,19.72000756
Bosnia and Herzegovina,Republika Srpska,Srebrenica,2023,6308,0.254457444,22.89053022
Bosnia and Herzegovina,Republika Srpska,Srebrenica,2024,6308,0.272521466,25.33827143
Bosnia and Herzegovina,Republika Srpska,Stari Grad,2020,6309,0.184158593,14.19980892
Bosnia and Herzegovina,Republika Srpska,Stari Grad,2021,6309,0.156213999,11.17192937
Bosnia and Herzegovina,Republika Srpska,Stari Grad,2022,6309,0.136902332,9.240716986
Bosnia and Herzegovina,Republika Srpska,Stari Grad,2023,6309,0.121160828,7.770320149
Bosnia and Herzegovina,Republika Srpska,Stari Grad,2024,6309,0.135100454,9.06758505
Bosnia and Herzegovina,Republika Srpska,Stolac,2020,6310,0.266220808,24.47564556
Bosnia and Herzegovina,Republika Srpska,Stolac,2021,6310,0.274025261,25.54551873
Bosnia and Herzegovina,Republika Srpska,Stolac,2022,6310,0.286905706,27.34146075
Bosnia and Herzegovina,Republika Srpska,Stolac,2023,6310,0.318135619,31.83925575
Bosnia and Herzegovina,Republika Srpska,Stolac,2024,6310,0.31046777963638306,30.71730706
Bosnia and Herzegovina,Republika Srpska,Tesanj,2020,6311,0.238228738,20.7608524
Bosnia and Herzegovina,Republika Srpska,Tesanj,2021,6311,0.242292792,21.28774166
Bosnia and Herzegovina,Republika Srpska,Tesanj,2022,6311,0.242669687,21.33682605
Bosnia and Herzegovina,Republika Srpska,Tesanj,2023,6311,0.244492695,21.57476869
Bosnia and Herzegovina,Republika Srpska,Tesanj,2024,6311,0.2474445402622223,21.96188432
Bosnia and Herzegovina,Republika Srpska,Teslic,2020,6312,0.203247651,16.41604924
Bosnia and Herzegovina,Republika Srpska,Teslic,2021,6312,0.170773655,12.71626766
Bosnia and Herzegovina,Republika Srpska,Teslic,2022,6312,0.160255671,11.59319294
Bosnia and Herzegovina,Republika Srpska,Teslic,2023,6312,0.171239719,12.76691384
Bosnia and Herzegovina,Republika Srpska,Teslic,2024,6312,0.174132049,13.08286565
Bosnia and Herzegovina,Republika Srpska,Titov Drvar,2020,6313,0.240759477,21.08843867
Bosnia and Herzegovina,Republika Srpska,Titov Drvar,2021,6313,0.185492367,14.35088472
Bosnia and Herzegovina,Republika Srpska,Titov Drvar,2022,6313,0.216306016,17.99671044
Bosnia and Herzegovina,Republika Srpska,Titov Drvar,2023,6313,0.233001053,20.08961137
Bosnia and Herzegovina,Republika Srpska,Titov Drvar,2024,6313,0.2170131504535675,18.08374592
Bosnia and Herzegovina,Republika Srpska,Travnik,2020,6314,0.188091442,14.64693823
Bosnia and Herzegovina,Republika Srpska,Travnik,2021,6314,0.165811807,12.18168423
Bosnia and Herzegovina,Republika Srpska,Travnik,2022,6314,0.18003574013710022,13.73649629
Bosnia and Herzegovina,Republika Srpska,Travnik,2023,6314,0.187058151,14.52897737
Bosnia and Herzegovina,Republika Srpska,Travnik,2024,6314,0.210732087,17.31579159
Bosnia and Herzegovina,Republika Srpska,Trebinje,2020,6315,0.222274885,18.73590751
Bosnia and Herzegovina,Republika Srpska,Trebinje,2021,6315,0.23245128989219666,20.01945234
Bosnia and Herzegovina,Republika Srpska,Trebinje,2022,6315,0.234303594,20.25616665
Bosnia and Herzegovina,Republika Srpska,Trebinje,2023,6315,0.247315079,21.94485904
Bosnia and Herzegovina,Republika Srpska,Trebinje,2024,6315,0.237274647,20.63779585
Bosnia and Herzegovina,Republika Srpska,Trnovo,2020,6316,0.228180647,19.47727915
Bosnia and Herzegovina,Republika Srpska,Trnovo,2021,6316,0.255253881,22.99677846
Bosnia and Herzegovina,Republika Srpska,Trnovo,2022,6316,0.258474648,23.42804875
Bosnia and Herzegovina,Republika Srpska,Trnovo,2023,6316,0.256835818,23.20828391
Bosnia and Herzegovina,Republika Srpska,Trnovo,2024,6316,0.254935354,22.95426653
Bosnia and Herzegovina,Republika Srpska,Tuzla,2020,6317,0.32469063997268677,32.80682908
Bosnia and Herzegovina,Republika Srpska,Tuzla,2021,6317,0.297683001,28.87163289
Bosnia and Herzegovina,Republika Srpska,Tuzla,2022,6317,0.29527685046195984,28.52791187
Bosnia and Herzegovina,Republika Srpska,Tuzla,2023,6317,0.332252204,33.93223156
Bosnia and Herzegovina,Republika Srpska,Tuzla,2024,6317,0.328544945,33.37926076
Bosnia and Herzegovina,Republika Srpska,Ugljevik,2020,6318,0.240687042,21.07903886
Bosnia and Herzegovina,Republika Srpska,Ugljevik,2021,6318,0.22565791010856628,19.1593896
Bosnia and Herzegovina,Republika Srpska,Ugljevik,2022,6318,0.213473379611969,17.64952867
Bosnia and Herzegovina,Republika Srpska,Ugljevik,2023,6318,0.267820567,24.69378808
Bosnia and Herzegovina,Republika Srpska,Ugljevik,2024,6318,0.286406994,27.27124648
Bosnia and Herzegovina,Republika Srpska,Visegrad,2020,6319,0.201656714,16.22698471
Bosnia and Herzegovina,Republika Srpska,Visegrad,2021,6319,0.188891649,14.7385264
Bosnia and Herzegovina,Republika Srpska,Visegrad,2022,6319,0.200943604,16.14249198
Bosnia and Herzegovina,Republika Srpska,Visegrad,2023,6319,0.202340633,16.3081655
Bosnia and Herzegovina,Republika Srpska,Visegrad,2024,6319,0.199763983,16.00306884
Bosnia and Herzegovina,Republika Srpska,Vlasenica,2020,6320,0.192457139,15.14910783
Bosnia and Herzegovina,Republika Srpska,Vlasenica,2021,6320,0.146187469,10.15216237
Bosnia and Herzegovina,Republika Srpska,Vlasenica,2022,6320,0.152601019,10.80027642
Bosnia and Herzegovina,Republika Srpska,Vlasenica,2023,6320,0.159528404,11.51696347
Bosnia and Herzegovina,Republika Srpska,Vlasenica,2024,6320,0.160976663,11.66894871
Bosnia and Herzegovina,Republika Srpska,Zvornik,2020,6321,0.23632138967514038,20.51509111
Bosnia and Herzegovina,Republika Srpska,Zvornik,2021,6321,0.200623453,16.1046098
Bosnia and Herzegovina,Republika Srpska,Zvornik,2022,6321,0.202693284,16.35008102
Bosnia and Herzegovina,Republika Srpska,Zvornik,2023,6321,0.248668283,22.12303004
Bosnia and Herzegovina,Republika Srpska,Zvornik,2024,6321,0.205988705,16.74360322
Egypt,Alexandria,Al Amreia,2020,61538,0.010100029408931732,0.417231523
Egypt,Alexandria,Al Amreia,2021,61538,0.011629005894064903,0.478743175
Egypt,Alexandria,Al Amreia,2022,61538,0.009602244012057781,0.397464938
Egypt,Alexandria,Al Amreia,2023,61538,0.01036444678902626,0.427783195
Egypt,Alexandria,Al Amreia,2024,61538,0.011690374463796616,0.48123711
Egypt,Alexandria,Al Attarin,2020,61539,0.06378008425235748,3.269794057
Egypt,Alexandria,Al Attarin,2021,61539,0.064646527,3.327082969
Egypt,Alexandria,Al Attarin,2022,61539,0.06284224987030029,3.208171276
Egypt,Alexandria,Al Attarin,2023,61539,0.065755822,3.400928616
Egypt,Alexandria,Al Attarin,2024,61539,0.066724934,3.465900263
Egypt,Alexandria,Al Dikhila,2020,61540,0.018313169,0.761691859
Egypt,Alexandria,Al Dikhila,2021,61540,0.020940671,0.879126732
Egypt,Alexandria,Al Dikhila,2022,61540,0.018357478082180023,0.7636433243751526
Egypt,Alexandria,Al Dikhila,2023,61540,0.020135313272476196,0.842761487
Egypt,Alexandria,Al Dikhila,2024,61540,0.021562980487942696,0.90745021
Egypt,Alexandria,Al Gumruk,2020,61541,0.06956209987401962,3.658556531
Egypt,Alexandria,Al Gumruk,2021,61541,0.070187584,3.701518432
Egypt,Alexandria,Al Gumruk,2022,61541,0.059564072638750076,2.995939983
Egypt,Alexandria,Al Gumruk,2023,61541,0.073362254,3.922281503
Egypt,Alexandria,Al Gumruk,2024,61541,0.083435357,4.652373891
Egypt,Alexandria,Al Manshiyya,2020,61542,0.059495117515325546,2.991528894
Egypt,Alexandria,Al Manshiyya,2021,61542,0.068092659,3.558320625
Egypt,Alexandria,Al Manshiyya,2022,61542,0.054717134684324265,2.691242398
Egypt,Alexandria,Al Manshiyya,2023,61542,0.06191102787852287,3.147381404
Egypt,Alexandria,Al Manshiyya,2024,61542,0.063065678,3.222815674
Egypt,Alexandria,Al Raml,2020,61543,0.047601279,2.26380824
Egypt,Alexandria,Al Raml,2021,61543,0.04747718572616577,2.256566186
Egypt,Alexandria,Al Raml,2022,61543,0.0471322126686573,2.236472016
Egypt,Alexandria,Al Raml,2023,61543,0.048935771,2.342150204
Egypt,Alexandria,Al Raml,2024,61543,0.05050172284245491,2.435153905
Egypt,Alexandria,Bab Sharqi,2020,61544,0.04899837449193001,2.345846072
Egypt,Alexandria,Bab Sharqi,2021,61544,0.048464495688676834,2.314387448
Egypt,Alexandria,Bab Sharqi,2022,61544,0.04848942533135414,2.315853416
Egypt,Alexandria,Bab Sharqi,2023,61544,0.04985658451914787,2.396698189
Egypt,Alexandria,Bab Sharqi,2024,61544,0.05103161558508873,2.466886718
Egypt,Alexandria,Burg al-Arab,2020,61545,0.00690231891348958,0.292482599
Egypt,Alexandria,Burg al-Arab,2021,61545,0.004365705884993076,0.197293685
Egypt,Alexandria,Burg al-Arab,2022,61545,0.001596704008989036,0.097213802
Egypt,Alexandria,Burg al-Arab,2023,61545,0.005054443143308163,0.222808263
Egypt,Alexandria,Burg al-Arab,2024,61545,0.003238388104364276,0.156065426
Egypt,Alexandria,Burg Al-Arab City,2020,61546,0.006190824788063765,0.26544566
Egypt,Alexandria,Burg Al-Arab City,2021,61546,0.004239189904183149,0.192633716
Egypt,Alexandria,Burg Al-Arab City,2022,61546,0.0030209750402718782,0.148190555
Egypt,Alexandria,Burg Al-Arab City,2023,61546,0.0063118780963122845,0.270027149
Egypt,Alexandria,Burg Al-Arab City,2024,61546,0.009290779940783978,0.385161964
Egypt,Alexandria,Karmuz,2020,61547,0.081091732,4.478524275
Egypt,Alexandria,Karmuz,2021,61547,0.08090000599622726,4.464408368
Egypt,Alexandria,Karmuz,2022,61547,0.084936373,4.764976432
Egypt,Alexandria,Karmuz,2023,61547,0.08053383976221085,4.437493964
Egypt,Alexandria,Karmuz,2024,61547,0.080754951,4.453739299
Egypt,Alexandria,Kesm than Al Raml,2020,61548,0.03199346736073494,1.410945328
Egypt,Alexandria,Kesm than Al Raml,2021,61548,0.030310451984405518,1.326054986
Egypt,Alexandria,Kesm than Al Raml,2022,61548,0.02796153351664543,1.209913097
Egypt,Alexandria,Kesm than Al Raml,2023,61548,0.029573502019047737,1.289323055
Egypt,Alexandria,Kesm than Al Raml,2024,61548,0.029573502019047737,1.289323055
Egypt,Alexandria,Mina Al-Basal,2020,61549,0.05334131792187691,2.606745323
Egypt,Alexandria,Mina Al-Basal,2021,61549,0.05722111463546753,2.847291393
Egypt,Alexandria,Mina Al-Basal,2022,61549,0.05722111463546753,2.847291393
Egypt,Alexandria,Mina Al-Basal,2023,61549,0.04526360705494881,2.128611752
Egypt,Alexandria,Mina Al-Basal,2024,61549,0.05082852020859718,2.454708653
Egypt,Alexandria,Muharam Bik,2020,61550,0.047644373029470444,2.266324917
Egypt,Alexandria,Muharam Bik,2021,61550,0.05162416771054268,2.502528417
Egypt,Alexandria,Muharam Bik,2022,61550,0.05176811292767525,2.511211568
Egypt,Alexandria,Muharam Bik,2023,61550,0.051114019,2.471833354
Egypt,Alexandria,Muharam Bik,2024,61550,0.04785142466425896,2.278428906
Egypt,Alexandria,Muntazah,2020,61551,0.018144598230719566,0.75427672
Egypt,Alexandria,Muntazah,2021,61551,0.01698245108127594,0.703547795
Egypt,Alexandria,Muntazah,2022,61551,0.017057307064533234,0.706794698
Egypt,Alexandria,Muntazah,2023,61551,0.018041245639324188,0.749737545
Egypt,Alexandria,Muntazah,2024,61551,0.01658826507627964,0.686496778
Egypt,Alexandria,Port Alexandria Police Department,2020,61553,0.042804308,1.989194396
Egypt,Alexandria,Port Alexandria Police Department,2021,61553,0.04446149617433548,2.08282244
Egypt,Alexandria,Port Alexandria Police Department,2022,61553,0.04243976250290871,1.968774789
Egypt,Alexandria,Port Alexandria Police Department,2023,61553,0.05001028627157211,2.405842305
Egypt,Alexandria,Port Alexandria Police Department,2024,61553,0.04984019696712494,2.395723909
Egypt,Alexandria,Sidi Gabir,2020,61554,0.03923428803682327,1.791975977
Egypt,Alexandria,Sidi Gabir,2021,61554,0.040713631,1.872954441
Egypt,Alexandria,Sidi Gabir,2022,61554,0.04195791482925415,1.941882531
Egypt,Alexandria,Sidi Gabir,2023,61554,0.042873088,1.993054178
Egypt,Alexandria,Sidi Gabir,2024,61554,0.046187021,2.181705666
Egypt,Alexandria,Zemam Out,2020,61555,0.401691556,44.64985825
Egypt,Alexandria,Zemam Out,2021,61555,0.389769614,42.76873599
Egypt,Alexandria,Zemam Out,2022,61555,0.377515197,40.8504556
Egypt,Alexandria,Zemam Out,2023,61555,0.384770453,41.9841937
Egypt,Alexandria,Zemam Out,2024,61555,0.376001447,40.61466975
Egypt,Assiut,Abnub,2020,61556,0.042458195239305496,1.969805747
Egypt,Assiut,Abnub,2021,61556,0.06069293990731239,3.06846578
Egypt,Assiut,Abnub,2022,61556,0.05631505697965622,2.7904888
Egypt,Assiut,Abnub,2023,61556,0.096254192,5.645226375
Egypt,Assiut,Abnub,2024,61556,0.146293491,10.16275422
Egypt,Assiut,Abu Tig,2020,61557,0.03904105722904205,1.781476668
Egypt,Assiut,Abu Tig,2021,61557,0.03666822612285614,1.654022318
Egypt,Assiut,Abu Tig,2022,61557,0.038353387266397476,1.744258259
Egypt,Assiut,Abu Tig,2023,61557,0.03983345627784729,1.824646865
Egypt,Assiut,Abu Tig,2024,61557,0.0493793860077858,2.368379468
Egypt,Assiut,Al- Badari,2020,61558,0.193797022,15.30444617
Egypt,Assiut,Al- Badari,2021,61558,0.193905041,15.31699394
Egypt,Assiut,Al- Badari,2022,61558,0.187020749,14.52471401
Egypt,Assiut,Al- Badari,2023,61558,0.193563312,15.27731029
Egypt,Assiut,Al- Badari,2024,61558,0.196418822,15.61004015
Egypt,Assiut,Al-Ghanayem,2020,61559,0.11165804415941238,6.929731161
Egypt,Assiut,Al-Ghanayem,2021,61559,0.08938920497894287,5.10475391
Egypt,Assiut,Al-Ghanayem,2022,61559,0.10903536528348923,6.704134674
Egypt,Assiut,Al-Ghanayem,2023,61559,0.142569184,9.793170513
Egypt,Assiut,Al-Ghanayem,2024,61559,0.164318532,12.02246276
Egypt,Assiut,Al-Qusia,2022,61560,0.04130701720714569,1.90573263
Egypt,Assiut,Al-Qusia,2024,61560,0.059270881,2.977199568
Egypt,Assiut,Al-Qusia,2020,61560,0.052898031,2.579709038
Egypt,Assiut,Al-Qusia,2021,61560,0.05155611410737038,2.498426636
Egypt,Assiut,Al-Qusia,2023,61560,0.045675348,2.152235639
Egypt,Assiut,Alfath,2020,61561,0.046597201,2.205420202
Egypt,Assiut,Alfath,2021,61561,0.046009671,2.171476993
Egypt,Assiut,Alfath,2022,61561,0.04362804442644119,2.035569649
Egypt,Assiut,Alfath,2023,61561,0.04506892338395119,2.117469818
Egypt,Assiut,Alfath,2024,61561,0.04820330813527107,2.299046207
Egypt,Assiut,Assuit,2020,61562,0.035930223762989044,1.614938685
Egypt,Assiut,Assuit,2021,61562,0.04328005760908127,2.015938795
Egypt,Assiut,Assuit,2022,61562,0.03299698978662491,1.462225026
Egypt,Assiut,Assuit,2023,61562,0.041468188,1.91466485
Egypt,Assiut,Assuit,2024,61562,0.043678351,2.038412357
Egypt,Assiut,Assuit City,2020,61563,0.079770073,4.381543989
Egypt,Assiut,Assuit City,2021,61563,0.075231269,4.054357131
Egypt,Assiut,Assuit City,2022,61563,0.080216087,4.414185795
Egypt,Assiut,Assuit City,2023,61563,0.08096757531166077,4.469381355
Egypt,Assiut,Assuit City,2024,61563,0.075958587,4.106173691
Egypt,Assiut,Dayrut,2020,61564,0.0478786900639534,2.280024323
Egypt,Assiut,Dayrut,2021,61564,0.04865725338459015,2.325730072
Egypt,Assiut,Dayrut,2022,61564,0.037898220121860504,1.719749446
Egypt,Assiut,Dayrut,2023,61564,0.04694519191980362,2.225601955
Egypt,Assiut,Dayrut,2024,61564,0.0490647628903389,2.349767411
Egypt,Assiut,Kesm Awal Assuit,2020,61565,0.03945782780647278,1.804144662
Egypt,Assiut,Kesm Awal Assuit,2021,61565,0.039722338,1.818574831
Egypt,Assiut,Kesm Awal Assuit,2022,61565,0.039709982,1.817899963
Egypt,Assiut,Kesm Awal Assuit,2023,61565,0.04064071550965309,1.86893837
Egypt,Assiut,Kesm Awal Assuit,2024,61565,0.04064071550965309,1.86893837
Egypt,Assiut,Kesm Than Assuit,2020,61566,0.028820818290114403,1.252083803
Egypt,Assiut,Kesm Than Assuit,2021,61566,0.02832649275660515,1.227779355
Egypt,Assiut,Kesm Than Assuit,2022,61566,0.028505107387900352,1.236547323
Egypt,Assiut,Kesm Than Assuit,2023,61566,0.034632601,1.54686178
Egypt,Assiut,Kesm Than Assuit,2024,61566,0.028882184997200966,1.255109451
Egypt,Assiut,Manfalut,2020,61567,0.0446799099445343,2.09526038
Egypt,Assiut,Manfalut,2021,61567,0.04969782009720802,2.387264587
Egypt,Assiut,Manfalut,2022,61567,0.039427891,1.802513632
Egypt,Assiut,Manfalut,2023,61567,0.095749281,5.604794135
Egypt,Assiut,Manfalut,2024,61567,0.146217614,10.15517352
Egypt,Assiut,Sahil Silim,2020,61568,0.061794579,3.139807632
Egypt,Assiut,Sahil Silim,2021,61568,0.066024289,3.418884569
Egypt,Assiut,Sahil Silim,2022,61568,0.099697098,5.923785114
Egypt,Assiut,Sahil Silim,2023,61568,0.106667042,6.502826355
Egypt,Assiut,Sahil Silim,2024,61568,0.12157836556434631,7.808078332
Egypt,Assiut,Sidfa,2020,61569,0.045700438,2.153677793
Egypt,Assiut,Sidfa,2021,61569,0.04125983640551567,1.903120198
Egypt,Assiut,Sidfa,2022,61569,0.03956514224410057,1.809995044
Egypt,Assiut,Sidfa,2023,61569,0.08807777613401413,5.003796078
Egypt,Assiut,Sidfa,2024,61569,0.07987489551305771,4.38920761
Egypt,Assiut,Zemam Out,2020,61570,0.33557572960853577,34.42990101
Egypt,Assiut,Zemam Out,2021,61570,0.339472502,35.01568502
Egypt,Assiut,Zemam Out,2022,61570,0.3206561803817749,32.21040764
Egypt,Assiut,Zemam Out,2023,61570,0.333834946,34.16900794
Egypt,Assiut,Zemam Out,2024,61570,0.336901784,34.62896784
Egypt,Aswan,Adfu,2020,61572,0.0700034648180008,3.688853782
Egypt,Aswan,Adfu,2021,61572,0.070743643,3.739859638
Egypt,Aswan,Adfu,2022,61572,0.065280333,3.369206782
Egypt,Aswan,Adfu,2023,61572,0.06935594975948334,3.644435536
Egypt,Aswan,Adfu,2024,61572,0.069050007,3.623514167
Egypt,Aswan,Aswan,2020,61573,0.033710695803165436,1.498995652
Egypt,Aswan,Aswan,2021,61573,0.036404859,1.640044344
Egypt,Aswan,Aswan,2022,61573,0.027892785146832466,1.206554969
Egypt,Aswan,Aswan,2023,61573,0.036868699,1.664684849
Egypt,Aswan,Aswan,2024,61573,0.03691340982913971,1.66706555
Egypt,Aswan,Daraw,2020,61575,0.119678169,7.63679894
Egypt,Aswan,Daraw,2021,61575,0.10475903004407883,6.342317846
Egypt,Aswan,Daraw,2022,61575,0.114026889,7.13588766
Egypt,Aswan,Daraw,2023,61575,0.119468458,7.617983532
Egypt,Aswan,Daraw,2024,61575,0.11949707567691803,7.620550096
Egypt,Aswan,Kum Umbu,2020,61576,0.070767187,3.741486091
